referenceTime,air_temperature,max(air_temperature PT1H),max(wind_speed PT1H),min(air_temperature PT1H),relative_humidity,sum(precipitation_amount PT1H),surface_snow_thickness,wind_from_direction,wind_speed,last_6h_precip,delta_snow_6h,consec_wind_ge7,high_risk_sector,wind_sector,loose_snow_gate,humidity_penalty,risk_level,factors
2025-08-08 16:40:00+02:00,11.3,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 16:50:00+02:00,11.2,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 17:00:00+02:00,11.9,12.1,2.2,11.2,77.0,0.0,,250.0,0.6,0.0,,0,0,W,0,0,low,[]
2025-08-08 17:10:00+02:00,11.5,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 17:20:00+02:00,11.3,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 17:30:00+02:00,11.2,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 17:40:00+02:00,11.0,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 17:50:00+02:00,10.7,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 18:00:00+02:00,10.5,11.9,1.7,10.5,78.0,0.0,,241.0,1.4,0.0,,0,0,SW,0,0,low,[]
2025-08-08 18:10:00+02:00,10.4,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 18:20:00+02:00,9.8,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 18:30:00+02:00,9.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 18:40:00+02:00,9.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 18:50:00+02:00,9.5,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 19:00:00+02:00,9.4,10.6,1.5,9.4,98.0,0.0,,101.0,0.5,0.0,,0,0,E,0,0,low,[]
2025-08-08 19:10:00+02:00,9.1,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 19:20:00+02:00,8.9,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 19:30:00+02:00,9.0,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 19:40:00+02:00,9.1,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 19:50:00+02:00,9.2,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 20:00:00+02:00,9.3,9.4,1.5,8.9,100.0,0.7,,136.0,1.4,0.7,,0,0,SE,0,0,low,[]
2025-08-08 20:10:00+02:00,9.2,,,,,,,,,0.7,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 20:20:00+02:00,9.1,,,,,,,,,0.7,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 20:30:00+02:00,9.1,,,,,,,,,0.7,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 20:40:00+02:00,9.2,,,,,,,,,0.7,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 20:50:00+02:00,9.3,,,,,,,,,0.7,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 21:00:00+02:00,9.3,9.3,1.6,9.1,100.0,1.2,,176.0,0.9,1.2,,0,0,S,0,0,low,[]
2025-08-08 21:10:00+02:00,9.4,,,,,,,,,1.2,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 21:20:00+02:00,9.5,,,,,,,,,1.2,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 21:30:00+02:00,9.4,,,,,,,,,1.2,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 21:40:00+02:00,9.5,,,,,,,,,1.2,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 21:50:00+02:00,9.5,,,,,,,,,1.2,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 22:00:00+02:00,9.7,9.7,2.0,9.3,100.0,0.1,,180.0,2.0,0.1,,0,0,S,0,0,low,[]
2025-08-08 22:10:00+02:00,9.7,,,,,,,,,0.1,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 22:20:00+02:00,9.7,,,,,,,,,0.1,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 22:30:00+02:00,9.6,,,,,,,,,0.1,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 22:40:00+02:00,9.7,,,,,,,,,0.1,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 22:50:00+02:00,9.6,,,,,,,,,0.1,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 23:00:00+02:00,9.6,9.7,2.4,9.6,100.0,0.6,,73.0,0.5,0.6,,0,0,E,0,0,low,[]
2025-08-08 23:10:00+02:00,9.6,,,,,,,,,0.6,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 23:20:00+02:00,9.6,,,,,,,,,0.6,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 23:30:00+02:00,9.5,,,,,,,,,0.6,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 23:40:00+02:00,9.4,,,,,,,,,0.6,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-08 23:50:00+02:00,9.5,,,,,,,,,0.6,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 00:00:00+02:00,9.5,9.7,1.4,9.4,100.0,0.0,,221.0,0.6,0.0,,0,0,SW,0,0,low,[]
2025-08-09 00:10:00+02:00,9.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 00:20:00+02:00,9.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 00:30:00+02:00,9.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 00:40:00+02:00,9.5,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 00:50:00+02:00,9.5,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 01:00:00+02:00,9.6,9.6,1.2,9.5,100.0,0.3,,151.0,0.9,0.3,,0,0,SE,0,0,low,[]
2025-08-09 01:10:00+02:00,9.6,,,,,,,,,0.3,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 01:20:00+02:00,9.5,,,,,,,,,0.3,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 01:30:00+02:00,9.5,,,,,,,,,0.3,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 01:40:00+02:00,9.4,,,,,,,,,0.3,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 01:50:00+02:00,9.4,,,,,,,,,0.3,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 02:00:00+02:00,9.4,9.6,1.6,9.4,100.0,1.0,,116.0,1.0,1.0,,0,0,SE,0,0,low,[]
2025-08-09 02:10:00+02:00,9.4,,,,,,,,,1.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 02:20:00+02:00,9.5,,,,,,,,,1.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 02:30:00+02:00,9.5,,,,,,,,,1.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 02:40:00+02:00,9.5,,,,,,,,,1.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 02:50:00+02:00,9.5,,,,,,,,,1.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 03:00:00+02:00,9.5,9.5,1.3,9.4,100.0,0.1,,151.0,0.2,0.1,,0,0,SE,0,0,low,[]
2025-08-09 03:10:00+02:00,9.6,,,,,,,,,0.1,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 03:20:00+02:00,9.6,,,,,,,,,0.1,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 03:30:00+02:00,9.6,,,,,,,,,0.1,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 03:40:00+02:00,9.7,,,,,,,,,0.1,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 03:50:00+02:00,9.7,,,,,,,,,0.1,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 04:00:00+02:00,9.6,9.7,1.8,9.5,100.0,0.0,,146.0,1.7,0.0,,0,0,SE,0,0,low,[]
2025-08-09 04:10:00+02:00,9.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 04:20:00+02:00,9.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 04:30:00+02:00,9.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 04:40:00+02:00,9.7,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 04:50:00+02:00,9.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 05:00:00+02:00,9.6,9.7,2.2,9.5,100.0,0.0,,151.0,1.7,0.0,,0,0,SE,0,0,low,[]
2025-08-09 05:10:00+02:00,9.7,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 05:20:00+02:00,9.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 05:30:00+02:00,9.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 05:40:00+02:00,9.7,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 05:50:00+02:00,9.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 06:00:00+02:00,9.6,9.7,2.1,9.5,100.0,0.0,,164.0,1.3,0.0,,0,0,S,0,0,low,[]
2025-08-09 06:10:00+02:00,9.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 06:20:00+02:00,9.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 06:30:00+02:00,9.7,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 06:40:00+02:00,9.8,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 06:50:00+02:00,9.9,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 07:00:00+02:00,9.9,9.9,2.5,9.6,100.0,0.0,,149.0,2.1,0.0,,0,0,SE,0,0,low,[]
2025-08-09 07:10:00+02:00,10.0,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 07:20:00+02:00,10.0,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 07:30:00+02:00,10.1,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 07:40:00+02:00,10.1,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 07:50:00+02:00,10.2,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 08:00:00+02:00,10.3,10.3,2.1,9.9,99.0,0.0,,150.0,1.6,0.0,,0,0,SE,0,0,low,[]
2025-08-09 08:10:00+02:00,10.5,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 08:20:00+02:00,10.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 08:30:00+02:00,10.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 08:40:00+02:00,10.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 08:50:00+02:00,10.5,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 09:00:00+02:00,10.5,10.7,2.2,10.3,96.0,0.0,,144.0,2.0,0.0,,0,0,SE,0,0,low,[]
2025-08-09 09:10:00+02:00,10.5,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 09:20:00+02:00,10.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 09:30:00+02:00,10.8,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 09:40:00+02:00,10.9,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 09:50:00+02:00,10.9,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 10:00:00+02:00,11.1,11.1,2.8,10.5,94.0,0.0,,141.0,1.7,0.0,,0,0,SE,0,0,low,[]
2025-08-09 10:10:00+02:00,11.1,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 10:20:00+02:00,11.0,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 10:30:00+02:00,11.3,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 10:40:00+02:00,11.4,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 10:50:00+02:00,11.9,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 11:00:00+02:00,11.9,12.0,1.9,11.0,89.0,0.0,,152.0,0.9,0.0,,0,0,SE,0,0,low,[]
2025-08-09 11:10:00+02:00,11.7,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 11:20:00+02:00,12.0,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 11:30:00+02:00,12.1,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 11:40:00+02:00,12.3,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 11:50:00+02:00,12.4,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 12:00:00+02:00,12.4,12.5,3.1,11.7,79.0,0.0,,132.0,3.0,0.0,,0,0,SE,0,0,low,[]
2025-08-09 12:10:00+02:00,12.4,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 12:20:00+02:00,12.2,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 12:30:00+02:00,12.3,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 12:40:00+02:00,12.3,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 12:50:00+02:00,12.4,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 13:00:00+02:00,12.6,12.6,3.7,12.2,78.0,0.0,,129.0,3.1,0.0,,0,0,SE,0,0,low,[]
2025-08-09 13:10:00+02:00,12.2,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 13:20:00+02:00,11.5,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 13:30:00+02:00,11.8,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 13:40:00+02:00,12.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 13:50:00+02:00,12.1,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 14:00:00+02:00,12.0,12.6,3.6,11.5,83.0,0.0,,133.0,3.6,0.0,,0,0,SE,0,0,low,[]
2025-08-09 14:10:00+02:00,12.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 14:20:00+02:00,12.2,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 14:30:00+02:00,12.2,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 14:40:00+02:00,12.4,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 14:50:00+02:00,13.2,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 15:00:00+02:00,13.0,13.3,4.5,12.0,79.0,0.0,,143.0,2.8,0.0,,0,0,SE,0,0,low,[]
2025-08-09 15:10:00+02:00,13.3,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 15:20:00+02:00,13.0,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 15:30:00+02:00,12.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 15:40:00+02:00,12.4,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 15:50:00+02:00,12.2,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 16:00:00+02:00,12.5,13.4,2.8,12.2,83.0,0.0,,141.0,1.2,0.0,,0,0,SE,0,0,low,[]
2025-08-09 16:10:00+02:00,12.6,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 16:20:00+02:00,11.7,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 16:30:00+02:00,11.2,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 16:40:00+02:00,11.2,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
2025-08-09 16:50:00+02:00,11.1,,,,,,,,,0.0,,0,0,NA,0,0,unknown,['Mangler vind/temperatur']
